date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:46	111243/111243	---M--	200	added ('OK')	image/jpeg	etag:%2291301a1b3833cc63c508dbd2d65c20bc%22	http://file.hstatic.net/200000281647/file/quanlilink3_108878c5195b40fab737460f91c32cd8.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/quanlilink3_108878c5195b40fab737460f91c32cd8.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:55	193512/193512	---M--	200	added ('OK')	image/jpeg	etag:%22066ce665fe17a24c0e69b1d5ac7c1f07%22	http://file.hstatic.net/200000281647/file/ban_co_the_chia_se_d48ae45a661144f4bc5a68cdc1ad7ed7.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/ban_co_the_chia_se_d48ae45a661144f4bc5a68cdc1ad7ed7.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:56	135183/135183	---M--	200	added ('OK')	image/jpeg	etag:%228a6813d6e84e49bc760aa541c9d7a2f7%22	http://file.hstatic.net/200000281647/file/quanlilink4_fc9a18ea212a4cddbc23cb651755e5f5.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/quanlilink4_fc9a18ea212a4cddbc23cb651755e5f5.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:59	942984/942984	---M--	200	added ('OK')	image/png	etag:%2291835f545cce70ee9af188ef910a174c%22	http://file.hstatic.net/200000281647/file/the-ca-nhan-thong-minh-on-the-card_c4d603b84bab40ec9e5148a7e0d17cb8.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/the-ca-nhan-thong-minh-on-the-card_c4d603b84bab40ec9e5148a7e0d17cb8.png	(from https://onthecard.vn/pages/huongdansudung)
16:09:05	117302/117302	---M--	200	added ('OK')	image/jpeg	etag:%22d21f1336663a6c1ec5d70156904f2032%22	http://file.hstatic.net/200000281647/file/quanlilink5_711eb6cda86d4dc3a15d8f00019d88c0.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/quanlilink5_711eb6cda86d4dc3a15d8f00019d88c0.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:09:15	117962/117962	---M--	200	added ('OK')	image/jpeg	etag:%2290d132b72f16d143fe931495c33dad14%22	http://file.hstatic.net/200000281647/file/huongdancachlaylink2-2_copy_9dd2eb7f25474fc5a28fa72017802626.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/huongdancachlaylink2-2_copy_9dd2eb7f25474fc5a28fa72017802626.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:09:24	472840/472840	---MCZ	200	added ('OK')	text/html	etag:W/%22f5235c00844342499986cce3e8c5cb2f%22	https://onthecard.vn/blogs/tin-tuc/khac-phuc-loi-lien-ket-facebook-khong-chuyen-thang-sang-ung-dung-tren	G:/backup/onthecard_v2/onthecard.vn/blogs/tin-tuc/khac-phuc-loi-lien-ket-facebook-khong-chuyen-thang-sang-ung-dung-tren.html	(from https://onthecard.vn/blogs/tin-tuc)
16:09:27	18324/18324	---M--	200	added ('OK')	image/jpeg	etag:%22dac1c37db55e3397ce686d26d5e34b04%22	http://file.hstatic.net/200000281647/article/z3560625197797_f17d2de70fd45e14e8352de19dab5872__1__afc8fad2d304454f91a09f0d7eb2b7aa_large.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/z3560625197797_f17d2de70fd45e14e8352de19dab5872__1__afc8fad2d304454f91a09f0d7eb2b7aa_large.jpg	(from https://onthecard.vn/blogs/tin-tuc)
16:09:42	92396/92396	---M--	200	added ('OK')	image/png	etag:%22d97622b0d892c542cd212f12062c5067%22	http://file.hstatic.net/200000281647/article/giai-ma-nhung-cong-nghe-bi-an-thong-the-otc_af47a7f7d9e346129118c7f5d92eb28e_large.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/giai-ma-nhung-cong-nghe-bi-an-thong-the-otc_af47a7f7d9e346129118c7f5d92eb28e_large.png	(from https://onthecard.vn/blogs/tin-tuc)
16:09:51	477097/477097	---MCZ	200	added ('OK')	text/html	etag:W/%22abebe8f49d5c4131ad013312feaef7a8%22	https://onthecard.vn/blogs/tin-tuc/the-ca-nhan-thong-minh-la-gi	G:/backup/onthecard_v2/onthecard.vn/blogs/tin-tuc/the-ca-nhan-thong-minh-la-gi.html	(from https://onthecard.vn/blogs/tin-tuc)
16:10:02	70549/70549	---M--	200	added ('OK')	image/png	etag:%2223cb4343181ace43694dadac773ddc71%22	http://file.hstatic.net/200000281647/article/the-ca-nhan-thong-minh-la-gi_ffb9bcf395994c6b926567f64ed196c1_large.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/the-ca-nhan-thong-minh-la-gi_ffb9bcf395994c6b926567f64ed196c1_large.png	(from https://onthecard.vn/blogs/tin-tuc)
16:10:08	31096/31096	---M--	200	added ('OK')	image/jpeg	etag:%224989c0508da7ea88b80e94beb96edc69%22	http://file.hstatic.net/200000281647/article/z3560625197797_f17d2de70fd45e14e8352de19dab5872__1__afc8fad2d304454f91a09f0d7eb2b7aa_grande.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/z3560625197797_f17d2de70fd45e14e8352de19dab5872__1__afc8fad2d304454f91a09f0d7eb2b7aa_grande.jpg	(from https://onthecard.vn/blogs/tin-tuc)
16:10:20	438177/438177	---M--	200	added ('OK')	image/png	etag:%22bf7785478919e05408e614465d3de9e4%22	http://file.hstatic.net/200000281647/file/nfc_android_d16c7a43d08d4170a93bf1a548971c08.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/nfc_android_d16c7a43d08d4170a93bf1a548971c08.png	(from https://onthecard.vn/pages/huongdansudung)
16:10:30	134709/134709	---M--	200	added ('OK')	image/png	etag:%220dabaece25a9a7021069b446eea4e71a%22	http://file.hstatic.net/200000281647/article/giai-ma-nhung-cong-nghe-bi-an-thong-the-otc_af47a7f7d9e346129118c7f5d92eb28e_grande.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/giai-ma-nhung-cong-nghe-bi-an-thong-the-otc_af47a7f7d9e346129118c7f5d92eb28e_grande.png	(from https://onthecard.vn/blogs/tin-tuc)
16:10:34	96307/96307	---M--	200	added ('OK')	image/png	etag:%22d583e91176791039a794c4591596ea16%22	http://file.hstatic.net/200000281647/article/the-ca-nhan-thong-minh-la-gi_ffb9bcf395994c6b926567f64ed196c1_grande.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/the-ca-nhan-thong-minh-la-gi_ffb9bcf395994c6b926567f64ed196c1_grande.png	(from https://onthecard.vn/blogs/tin-tuc)
16:10:39	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22883b6c7bfab54d47ada08701b19a9e8f%22	https://onthecard.vn/products/owl.video.play.png	G:/backup/onthecard_v2/onthecard.vn/products/owl.video.play.12b.delayed	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:43	448026/448026	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2009:10:39%20GMT	https://onthecard.vn/products/isDSTShifted%20is%20deprecated.%20See%20http://momentjs.com/guides/	G:/backup/onthecard_v2/onthecard.vn/products/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:43	647450/647450	---M--	200	added ('OK')	image/png	etag:%2284cd4a45966100d873b5ef9da98a0f5c%22	http://file.hstatic.net/200000281647/file/nfc_ios_14_aa2a2287f14b4f5889c1fd011bfebc7c.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/nfc_ios_14_aa2a2287f14b4f5889c1fd011bfebc7c.png	(from https://onthecard.vn/pages/huongdansudung)
16:10:44	24295/24295	---MCZ	200	added ('OK')	text/css	etag:W/%2237cd5132df5f06d63efb1e4b8064a340%22	http://theme.hstatic.net/200000281647/1000748372/14/design.scss.css?v=242	G:/backup/onthecard_v2/theme.hstatic.net/200000281647/1000748372/14/design.scss43da.css	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:45	3742/3742	---M-Z	200	added ('OK')	text/css	etag:%22602d1b64-e9e%22	https://cdnjs.cloudflare.com/ajax/libs/cropperjs/1.5.11/cropper.min.css	G:/backup/onthecard_v2/cdnjs.cloudflare.com/ajax/libs/cropperjs/1.5.11/cropper.min.css	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:45	20212/20212	---M--	200	added ('OK')	image/jpeg	etag:%222ce99e5e5c5c6afde0a829845bfc25ad%22	https://product.hstatic.net/200000281647/product/den_co_ten_fbc262327f9f490d88bc83dcfb851f77.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/den_co_ten_fbc262327f9f490d88bc83dcfb851f77.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:48	37218/37218	---M-Z	200	added ('OK')	application/javascript	etag:%22602d1b64-9162%22	https://cdnjs.cloudflare.com/ajax/libs/cropperjs/1.5.11/cropper.min.js	G:/backup/onthecard_v2/cdnjs.cloudflare.com/ajax/libs/cropperjs/1.5.11/cropper.min.js	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:49	21555/21555	---M--	200	added ('OK')	image/jpeg	etag:%22d2e2b7df4c42bd02977bbce57f0c7474%22	https://file.hstatic.net/200000281647/file/banana-card-bg_9153f1f853b64a2da1b0e57b3c7f65cf.jpeg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/banana-card-bg_9153f1f853b64a2da1b0e57b3c7f65cf.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:50	165202/165202	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228552-drePBTGk88gfcLkl5KZLKsXOCEE%22	https://cdn.jsdelivr.net/npm/html2canvas@1.0.0-rc.7/dist/html2canvas.min.js	G:/backup/onthecard_v2/cdn.jsdelivr.net/npm/html2canvas@1.0.0-rc.7/dist/html2canvas.min.js	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:10:59	527/527	---M--	200	added ('OK')	image/png	etag:%224ef05c46f07131c9318e603f13e40e63%22	https://theme.hstatic.net/200000281647/1000695196/14/landing-logo.png?v=229	G:/backup/onthecard_v2/theme.hstatic.net/200000281647/1000695196/14/landing-logo7626.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:00	7754/7754	---MCZ	200	added ('OK')	application/javascript	etag:W/%22da36437084d32fa2eeb479fcea66d996%22	http://theme.hstatic.net/200000281647/1000748372/14/design.js?v=242	G:/backup/onthecard_v2/theme.hstatic.net/200000281647/1000748372/14/design43da.js	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:00	7848/7848	---M--	200	added ('OK')	image/png	etag:%227f7a3655a7dfbde497306ff34a35b3fd%22	https://file.hstatic.net/200000281647/file/qr_b822e505cd94448cbb5b24bbdb80f0de.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/qr_b822e505cd94448cbb5b24bbdb80f0de.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:00	1776/1776	---M-Z	200	added ('OK')	text/css	etag:W/%226f0-qUoFmzF4tK3sCeMoGs4oGaMAlaQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	G:/backup/onthecard_v2/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:02	993988/993988	---M--	200	added ('OK')	image/png	etag:%22a5e647134f6fd51e2f923bfacf8b9b71%22	http://file.hstatic.net/200000281647/file/hoan_thanh_0009feb92d464777bf1bb1814f35e256.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/hoan_thanh_0009feb92d464777bf1bb1814f35e256.png	(from https://onthecard.vn/pages/huongdansudung)
16:11:02	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	G:/backup/onthecard_v2/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:04	20565/20565	---M--	200	added ('OK')	image/jpeg	etag:%22e9561ff873ef812625ebd52dc34a24e8%22	http://product.hstatic.net/200000281647/product/den_co_ten_fbc262327f9f490d88bc83dcfb851f77_1024x1024.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/den_co_ten_fbc262327f9f490d88bc83dcfb851f77_1024x1024.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:05	29026/29026	---M--	200	added ('OK')	image/jpeg	etag:%2297eed265a1d0e475f246a43b08d647ca%22	http://product.hstatic.net/200000281647/product/black_ms_8f508ae3e0ef4403acda9433c7f07720_1024x1024.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_ms_8f508ae3e0ef4403acda9433c7f07720_1024x1024.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-black)
16:11:14	490592/490592	---MCZ	200	added ('OK')	text/html	etag:W/%22825d2b6d73c04df59f9d89808952d74a%22	https://onthecard.vn/products/dich-vu-thiet-ke-the-cao-cap/	G:/backup/onthecard_v2/onthecard.vn/products/dich-vu-thiet-ke-the-cao-cap/index.html	(from https://onthecard.vn/products/the-thiet-ke-nang-cao-thiet-ke-cua-ban)
16:11:19	94989/94989	---M--	200	added ('OK')	image/png	etag:%22b6ff89bbd0b016edfad5581d002e3b2b%22	http://product.hstatic.net/200000281647/product/the_nang_cao_2_409d9cf852314f2bbf0cb02d55de5dd9_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/the_nang_cao_2_409d9cf852314f2bbf0cb02d55de5dd9_1024x1024.png	(from https://onthecard.vn/products/the-thiet-ke-nang-cao-thiet-ke-cua-ban)
16:11:23	138916/138916	---M--	200	added ('OK')	image/png	etag:%2204ad8cf867f48be3d7a729e47661464b%22	http://product.hstatic.net/200000281647/product/the_nang_cao_9a1d0b5482e1401082a53e51e7ec3ca2_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/the_nang_cao_9a1d0b5482e1401082a53e51e7ec3ca2_1024x1024.png	(from https://onthecard.vn/products/the-thiet-ke-nang-cao-thiet-ke-cua-ban)
16:11:28	138916/138916	---M--	200	added ('OK')	image/png	etag:%22acaf94dd8d34a9273724c8799a723cd4%22	https://product.hstatic.net/200000281647/product/the_nang_cao_9a1d0b5482e1401082a53e51e7ec3ca2.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/the_nang_cao_9a1d0b5482e1401082a53e51e7ec3ca2.png	(from https://onthecard.vn/products/the-thiet-ke-nang-cao-thiet-ke-cua-ban)
16:11:28	439/439	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t5d/1/16/26a1.png	G:/backup/onthecard_v2/static.xx.fbcdn.net/images/emoji.php/v9/t5d/1/16/26a1.png	(from https://onthecard.vn/products/popon)
16:11:28	514/514	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/td2/1/16/1f604.png	G:/backup/onthecard_v2/static.xx.fbcdn.net/images/emoji.php/v9/td2/1/16/1f604.png	(from https://onthecard.vn/products/popon)
16:11:29	585/585	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t83/1/16/1f60e.png	G:/backup/onthecard_v2/static.xx.fbcdn.net/images/emoji.php/v9/t83/1/16/1f60e.png	(from https://onthecard.vn/products/popon)
16:11:29	655/655	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/tc6/1/16/1f680.png	G:/backup/onthecard_v2/static.xx.fbcdn.net/images/emoji.php/v9/tc6/1/16/1f680.png	(from https://onthecard.vn/products/popon)
16:11:29	370/370	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/tc/1/16/1f449_1f3fb.png	G:/backup/onthecard_v2/static.xx.fbcdn.net/images/emoji.php/v9/tc/1/16/1f449_1f3fb.png	(from https://onthecard.vn/products/popon)
16:11:39	119034/119034	---M--	200	added ('OK')	image/png	etag:%221762318a463fe207e7056bcaff0fa4fe%22	http://product.hstatic.net/200000281647/product/black__8190503cb80242a6981356013a1a1120_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black__8190503cb80242a6981356013a1a1120_1024x1024.png	(from https://onthecard.vn/products/popon)
16:11:39	509638/509638	---MCZ	200	added ('OK')	text/html	etag:W/%22e65ca4762b60418d81b350c0cc45e34f%22	https://onthecard.vn/?fbclid=IwAR2iRvegs_66OkTJqdUfoKqzPLVxi2n_RlcCB_Fg0koa65DzyACguuMi0GY	G:/backup/onthecard_v2/onthecard.vn/index0c82.html	(from https://onthecard.vn/products/popon)
16:11:53	219029/219029	---M--	200	added ('OK')	image/png	etag:%22d7936a9b9fb1b1a439d2299b8c82be2e%22	https://product.hstatic.net/200000281647/product/black__8190503cb80242a6981356013a1a1120.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black__8190503cb80242a6981356013a1a1120.png	(from https://onthecard.vn/products/popon)
16:12:00	240822/240822	---M--	200	added ('OK')	image/png	etag:%2218cfeac4e6a29236d4085ebb804765dc%22	http://product.hstatic.net/200000281647/product/black2_a0dffdc517a345379221ecba228eed2e_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black2_a0dffdc517a345379221ecba228eed2e_1024x1024.png	(from https://onthecard.vn/products/popon)
16:12:47	320788/320788	---M--	200	added ('OK')	image/gif	etag:%22ebcb03f8b05ee98c76020f147d74f3f9%22	https://product.hstatic.net/200000281647/product/white_181bbd6500dd47cdbf02df72d8511cfa.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/white_181bbd6500dd47cdbf02df72d8511cfa.gif	(from https://onthecard.vn/products/danhthiepthongminh-customize-white)
16:12:51	27296/27296	---M--	200	added ('OK')	image/jpeg	etag:%22a57a967f58688ce1b5d11e809169d5ff%22	http://product.hstatic.net/200000281647/product/white_ms_copy_5e10a8a7e9434d18847a1d12a6a178d5_1024x1024.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/white_ms_copy_5e10a8a7e9434d18847a1d12a6a178d5_1024x1024.jpg	(from https://onthecard.vn/products/danhthiepthongminh-customize-white)
16:12:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2009:12:51%20GMT	http://onthecard.vn/products/the-thiet-ke-nang-cao-thiet-ke-cua-ban/	G:/backup/onthecard_v2/onthecard.vn/products/the-thiet-ke-nang-cao-thiet-ke-cua-ban/index.html	(from https://onthecard.vn/products/danhthiepthongminh-customize-white)
16:12:54	11809/11809	---M--	200	added ('OK')	image/jpeg	etag:%22ac65b6cb07d69f2ffe1f7b7f44edd537%22	http://product.hstatic.net/200000281647/product/white_kt_6062601da1f04972b712f426aaeb4803_1024x1024.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/white_kt_6062601da1f04972b712f426aaeb4803_1024x1024.jpg	(from https://onthecard.vn/products/danhthiepthongminh-customize-white)
16:12:59	24759/24759	---M--	200	added ('OK')	image/jpeg	etag:%228b13802a3e967ec6a6461131854fc9f9%22	https://product.hstatic.net/200000281647/product/white_ms_copy_5e10a8a7e9434d18847a1d12a6a178d5.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/white_ms_copy_5e10a8a7e9434d18847a1d12a6a178d5.jpg	(from https://onthecard.vn/products/danhthiepthongminh-customize-white)
16:13:01	407704/407704	---M--	200	added ('OK')	image/gif	etag:%22266b856e7d95d088063f1ac50b009f68%22	http://product.hstatic.net/200000281647/product/white_181bbd6500dd47cdbf02df72d8511cfa_1024x1024.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/white_181bbd6500dd47cdbf02df72d8511cfa_1024x1024.gif	(from https://onthecard.vn/products/danhthiepthongminh-customize-white)
16:13:03	18080/18080	---M--	200	added ('OK')	image/jpeg	etag:%2205c4f65c20baaa4f0b9ef72b934a1cbc%22	https://product.hstatic.net/200000281647/product/trang_co_ten_d0442da150b8408c9317a2a8a290e47b.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/trang_co_ten_d0442da150b8408c9317a2a8a290e47b.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-white)
16:13:04	20510/20510	---M--	200	added ('OK')	image/jpeg	etag:%22a095f8ed6cf759e1066312ff5150063e%22	http://product.hstatic.net/200000281647/product/trang_co_ten_d0442da150b8408c9317a2a8a290e47b_1024x1024.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/trang_co_ten_d0442da150b8408c9317a2a8a290e47b_1024x1024.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-white)
16:13:07	27296/27296	---M--	200	added ('OK')	image/jpeg	etag:%22a57a967f58688ce1b5d11e809169d5ff%22	http://product.hstatic.net/200000281647/product/white_ms_copy_2c1bc3d4f6c447d68d542cd3ab19796a_1024x1024.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/white_ms_copy_2c1bc3d4f6c447d68d542cd3ab19796a_1024x1024.jpg	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-white)
16:13:25	117804/117804	---M--	200	added ('OK')	image/png	etag:%225333056dfba8cd1a76621e43a1f7e5f5%22	http://product.hstatic.net/200000281647/product/ko_ten3__b0ec0adce18747ee88e37be1d1a03474_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten3__b0ec0adce18747ee88e37be1d1a03474_1024x1024.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-black-ver)
16:13:35	63877/63877	---M--	200	added ('OK')	image/png	etag:%222cd441ea329ef323777b038e813dfd60%22	http://product.hstatic.net/200000281647/product/ko_ten4__3cc6d924f04b4faf965c3c701535d328_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten4__3cc6d924f04b4faf965c3c701535d328_1024x1024.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-black-ver)
16:13:57	302927/302927	---M--	200	added ('OK')	image/png	etag:%22a61e60efd0a90962793694f46a099c3f%22	https://product.hstatic.net/200000281647/product/ko_ten3__b0ec0adce18747ee88e37be1d1a03474.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten3__b0ec0adce18747ee88e37be1d1a03474.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-black-ver)
16:14:27	173926/173926	---M--	200	added ('OK')	image/png	etag:%220f4c1e55e638329641e932377c05780d%22	https://product.hstatic.net/200000281647/product/ko_ten4__3cc6d924f04b4faf965c3c701535d328.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten4__3cc6d924f04b4faf965c3c701535d328.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-black-ver)
16:15:18	298928/298928	---M--	200	added ('OK')	image/png	etag:%22c2295d6a58fed4a534524e8b63445892%22	https://product.hstatic.net/200000281647/product/teal__c9ce0dc5fb2b4258bc49b182e72ac854.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/teal__c9ce0dc5fb2b4258bc49b182e72ac854.png	(from https://onthecard.vn/products/popon-orange-teal)
16:15:42	152904/152904	---M--	200	added ('OK')	image/png	etag:%22a75d92ec503cddc528f6a9018284f771%22	http://product.hstatic.net/200000281647/product/teal__c9ce0dc5fb2b4258bc49b182e72ac854_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/teal__c9ce0dc5fb2b4258bc49b182e72ac854_1024x1024.png	(from https://onthecard.vn/products/popon-orange-teal)
16:16:06	1001281/1001281	---M--	200	added ('OK')	image/png	etag:%22d71cab647c30f3fda28945eda5bd91b6%22	http://product.hstatic.net/200000281647/product/on2_den_ab4326adfc724d16a55714ed12807e9c_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/on2_den_ab4326adfc724d16a55714ed12807e9c_1024x1024.png	(from https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-black-ver)
16:16:20	248377/248377	---M--	200	added ('OK')	image/png	etag:%225dcdb4c38c1fbc589a946e6c7b62d696%22	http://product.hstatic.net/200000281647/product/teal2_572cde2c2b384cb4903f18bf392b5665_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/teal2_572cde2c2b384cb4903f18bf392b5665_1024x1024.png	(from https://onthecard.vn/products/popon-orange-teal)
16:17:01	268312/268312	---M--	200	added ('OK')	image/png	etag:%22d7f2abc8f1a49b1480be3edd75ec2b64%22	http://product.hstatic.net/200000281647/product/desert_99a3c20736924f89881367c50bf96295_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/desert_99a3c20736924f89881367c50bf96295_1024x1024.png	(from https://onthecard.vn/products/popon-desert)
16:17:41	259896/259896	---M--	200	added ('OK')	image/png	etag:%22597c9864f23b51979850d07409c4184f%22	http://product.hstatic.net/200000281647/product/desert_copy_3c0bcc3d7e5143f7a85e2a26effb4af9_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/desert_copy_3c0bcc3d7e5143f7a85e2a26effb4af9_1024x1024.png	(from https://onthecard.vn/products/popon-desert)
16:17:44	597716/597716	---M--	200	added ('OK')	image/png	etag:%22dcb78529a7760de8301706959134430c%22	https://product.hstatic.net/200000281647/product/desert_99a3c20736924f89881367c50bf96295.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/desert_99a3c20736924f89881367c50bf96295.png	(from https://onthecard.vn/products/popon-desert)
16:18:31	313328/313328	---M--	200	added ('OK')	image/png	etag:%225c5ac990729013f9b5931cddfb5a7531%22	http://product.hstatic.net/200000281647/product/daisy_7d126c88028a45e993698266611381e8_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/daisy_7d126c88028a45e993698266611381e8_1024x1024.png	(from https://onthecard.vn/products/popon-daisy)
16:19:13	277842/277842	---M--	200	added ('OK')	image/png	etag:%2291568f0a7c9ff9a4ba980d066514159d%22	http://product.hstatic.net/200000281647/product/daisy_copy_2813b570d156420cb49c781a48ec7e41_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/daisy_copy_2813b570d156420cb49c781a48ec7e41_1024x1024.png	(from https://onthecard.vn/products/popon-daisy)
16:19:30	675594/675594	---M--	200	added ('OK')	image/png	etag:%220e4c96f8e91f3ac0fa7d2e850ab4d54f%22	https://product.hstatic.net/200000281647/product/daisy_7d126c88028a45e993698266611381e8.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/daisy_7d126c88028a45e993698266611381e8.png	(from https://onthecard.vn/products/popon-daisy)
16:20:00	201986/201986	---M--	200	added ('OK')	image/png	etag:%2282700a7c6f8754d42dcf68432334bd57%22	http://product.hstatic.net/200000281647/product/hologram__eec4abfe1d6d44b7b1f0f9dc2391524c_1024x1024.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/hologram__eec4abfe1d6d44b7b1f0f9dc2391524c_1024x1024.png	(from https://onthecard.vn/products/popon-hologram)
